"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","day","month","mass_list_name","mass_list_match"
29207,"Bestatin/Ubenimex_BTM03524_12.739",42186,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Not the top hit","Full match",0.56,306.15813,307.16539,12.739,1830634.0904495,6,71.6,45.1,"PreferredDDA","[M+H]+1","b58_a",735011.121040932,6.4,"a","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29207,"Bestatin/Ubenimex_BTM03524_12.739",42186,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Not the top hit","Full match",0.56,306.15813,307.16539,12.739,1830634.0904495,6,71.6,45.1,"PreferredDDA","[M+H]+1","b58_b",558708.880890722,8.3,"b","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29207,"Bestatin/Ubenimex_BTM03524_12.739",42186,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Not the top hit","Full match",0.56,306.15813,307.16539,12.739,1830634.0904495,6,71.6,45.1,"PreferredDDA","[M+H]+1","b94_a",181129.979935927,6.8,"a","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
29207,"Bestatin/Ubenimex_BTM03524_12.739",42186,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Not the top hit","Full match",0.56,306.15813,307.16539,12.739,1830634.0904495,6,71.6,45.1,"PreferredDDA","[M+H]+1","b94_b",131030.487979113,7.1,"b","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b130_a",430921.6032662,6.6,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b130_b",268220.336337358,7.9,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b142_a",879971.827370784,6.4,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b142_b",522058.026344293,8.3,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b16_a",635422.236475721,5.9,"a","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b16_b",380435.626902919,7.2,"b","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b22_a",649104.239881452,9.1,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b22_b",294371.868828126,7.2,"b","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b58_a",318541.39729069,5.5,"a","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b58_b",249192.030194547,8.5,"b","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b70_a",141889.245757061,5.2,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
29208,"Bestatin/Ubenimex_BTM03524_9.927",73216,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.48,306.1581,307.16537,9.927,879971.827370784,5,82.4,51.5,"PreferredDDA","[M+H]+1","b70_b",128055.595174202,5.4,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
29614,"Boscalid_15.709",75625,"Boscalid","C18 H12 Cl2 N2 O","Invalid mass","Full match","Full match",0.1,342.0327,343.03998,15.709,528732.318054443,4,83.4,52.1,"PreferredDDA","[M+H]+1","b70_a",528732.318054443,8.8,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
29614,"Boscalid_15.709",75625,"Boscalid","C18 H12 Cl2 N2 O","Invalid mass","Full match","Full match",0.1,342.0327,343.03998,15.709,528732.318054443,4,83.4,52.1,"PreferredDDA","[M+H]+1","b70_b",329922.401992241,8.3,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
29727,"BTM00837_BTM00901_6.315",231778,"BTM00837_BTM00901","C11 H14 N2 O2","Not the top hit","Partial match","Full match",0.07,206.10554,207.11282,6.315,181222.383855433,1,65.3,66.6,"PreferredDDA","[M+H]+1","b100_a",166424.269387687,6.8,"a","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
29727,"BTM00837_BTM00901_6.315",231778,"BTM00837_BTM00901","C11 H14 N2 O2","Not the top hit","Partial match","Full match",0.07,206.10554,207.11282,6.315,181222.383855433,1,65.3,66.6,"PreferredDDA","[M+H]+1","b100_b",181222.383855433,5.2,"b","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
29723,"BTM00837_BTM00901_7.248",201130,"BTM00837_BTM00901","C11 H14 N2 O2","Full match","Partial match","Full match",0.08,206.10554,207.11282,7.248,344587.928190647,1,60.7,65.2,"PreferredDDA","[M+H]+1","b112_a",172290.443358072,7.4,"a","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
29723,"BTM00837_BTM00901_7.248",201130,"BTM00837_BTM00901","C11 H14 N2 O2","Full match","Partial match","Full match",0.08,206.10554,207.11282,7.248,344587.928190647,1,60.7,65.2,"PreferredDDA","[M+H]+1","b112_b",107519.774389567,6.5,"b","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
29723,"BTM00837_BTM00901_7.248",201130,"BTM00837_BTM00901","C11 H14 N2 O2","Full match","Partial match","Full match",0.08,206.10554,207.11282,7.248,344587.928190647,1,60.7,65.2,"PreferredDDA","[M+H]+1","b94_a",270389.338972224,5.8,"a","b94","29","2023-04","itnantibiotic_cyp_metabolites","Single match found"
29723,"BTM00837_BTM00901_7.248",201130,"BTM00837_BTM00901","C11 H14 N2 O2","Full match","Partial match","Full match",0.08,206.10554,207.11282,7.248,344587.928190647,1,60.7,65.2,"PreferredDDA","[M+H]+1","b94_b",136593.862416711,5.8,"b","b94","29","2023-04","itnantibiotic_cyp_metabolites","Single match found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b10_a",185695.636015672,5.2,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b10_b",141350.795143597,7.4,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b130_a",1873578.46684705,8.9,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b130_b",1350584.34981466,8.6,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b142_a",1901368.82567965,8.4,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b142_b",1476101.86524005,8,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b16_a",165764.178410235,8.5,"a","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b16_b",139202.292535756,7.4,"b","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b22_a",197936.152336622,7.4,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b22_b",147604.777409507,7.9,"b","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b58_a",328622.972587003,7.7,"a","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29737,"BTM04224_BTM04300_6.579",37027,"BTM04224_BTM04300","C20 H17 F2 N3 O4","No match","Invalid mass","Full match",2.92,401.11988,402.12717,6.579,1901368.82567965,5,93.6,9.7,"PreferredDDA","[M+H]+1","b58_b",327454.564542508,8.3,"b","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b10_a",157321.611853991,6.8,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b10_b",172611.385251182,6.3,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b130_a",1606388.76200024,9.5,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b130_b",1620289.07468007,8.9,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b142_a",1769961.43269936,8.9,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b142_b",1382983.64253384,9.1,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b16_a",128632.595053865,7.1,"a","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b16_b",121690.90231431,7.1,"b","b16","1","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b22_a",270581.536844819,5.8,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29736,"BTM04224_BTM04300_6.702",36498,"BTM04224_BTM04300","C20 H17 F2 N3 O4","Not the top hit","Invalid mass","Full match",3.03,401.11993,402.1272,6.702,1769961.43269936,5,94,9.7,"PreferredDDA","[M+H]+1","b22_b",170248.919739924,7.4,"b","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
29955,"Caerulomycin A_BTM02779_6.368",188459,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.29,215.06954,216.07682,6.368,309127.813336744,1,80.4,50.3,"PreferredDDA","[M+H]+1","b100_a",309127.813336744,6.1,"a","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
29955,"Caerulomycin A_BTM02779_6.368",188459,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.29,215.06954,216.07682,6.368,309127.813336744,1,80.4,50.3,"PreferredDDA","[M+H]+1","b100_b",215308.616777485,5.8,"b","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b28_a",383063.204012473,8.3,"a","b28","1","2022-11","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b28_b",195111.60388069,5.8,"b","b28","1","2022-11","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b4_a",228866.763770161,5.2,"a","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b4_b",103142.723251989,6,"b","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b40_a",474319.225730367,7.2,"a","b40","1","2022-12","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b40_b",188004.955434072,6.3,"b","b40","1","2022-12","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b64_a",652322.464658415,8.6,"a","b64","1","2023-02","itnantibiotic_cyp_metabolites","Single match found"
29953,"Caerulomycin A_BTM02779_7.893",111517,"Caerulomycin A_BTM02779","C11 H9 N3 O2","Not the top hit","Partial match","Full match",0.31,215.06954,216.07682,7.893,652322.464658415,1,76.7,57.2,"PreferredDDA","[M+H]+1","b64_b",308448.106058493,7.2,"b","b64","1","2023-02","itnantibiotic_cyp_metabolites","Single match found"
30103,"Camptothecin_BTM04189_10.271",86068,"Camptothecin_BTM04189","C20 H16 N2 O5","Not the top hit","Not the top hit","Full match",-0.13,364.10588,365.11308,10.271,941468.092190145,6,66.9,8.3,"PreferredDDA","[M+H]+1","b130_a",606591.14709333,5.9,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
30103,"Camptothecin_BTM04189_10.271",86068,"Camptothecin_BTM04189","C20 H16 N2 O5","Not the top hit","Not the top hit","Full match",-0.13,364.10588,365.11308,10.271,941468.092190145,6,66.9,8.3,"PreferredDDA","[M+H]+1","b130_b",515941.996874315,5.5,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
30103,"Camptothecin_BTM04189_10.271",86068,"Camptothecin_BTM04189","C20 H16 N2 O5","Not the top hit","Not the top hit","Full match",-0.13,364.10588,365.11308,10.271,941468.092190145,6,66.9,8.3,"PreferredDDA","[M+H]+1","b142_a",941468.092190145,5.3,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
30103,"Camptothecin_BTM04189_10.271",86068,"Camptothecin_BTM04189","C20 H16 N2 O5","Not the top hit","Not the top hit","Full match",-0.13,364.10588,365.11308,10.271,941468.092190145,6,66.9,8.3,"PreferredDDA","[M+H]+1","b142_b",528291.602163588,7.7,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
30104,"Camptothecin_BTM04189_10.959",88634,"Camptothecin_BTM04189","C20 H16 N2 O5","No match","Not the top hit","Full match",-0.06,364.1059,365.11307,10.959,703274.872236581,8,72.8,8.6,"PreferredDDA","[M+H]+1","b130_a",422026.165815015,7.7,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
30104,"Camptothecin_BTM04189_10.959",88634,"Camptothecin_BTM04189","C20 H16 N2 O5","No match","Not the top hit","Full match",-0.06,364.1059,365.11307,10.959,703274.872236581,8,72.8,8.6,"PreferredDDA","[M+H]+1","b130_b",290513.30166847,8.3,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
30114,"Camptothecin_BTM04196_8.8",168445,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-2.47,346.0945,347.10142,8.8,241989.392315409,0,NA,NA,"PreferredDDA","[M+H]+1","b4_a",222820.241104821,5.8,"a","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
30114,"Camptothecin_BTM04196_8.8",168445,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-2.47,346.0945,347.10142,8.8,241989.392315409,0,NA,NA,"PreferredDDA","[M+H]+1","b4_b",241989.392315409,7.9,"b","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
30112,"Camptothecin_BTM04196_9.176",105097,"Camptothecin_BTM04196","C20 H14 N2 O4","Unused","No results","Full match",-2.3,346.09456,347.10179,9.176,1229608.05095237,0,NA,NA,"PreferredDDA","[M+H]+1","b130_a",145023.285424298,7.9,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Single match found"
30112,"Camptothecin_BTM04196_9.176",105097,"Camptothecin_BTM04196","C20 H14 N2 O4","Unused","No results","Full match",-2.3,346.09456,347.10179,9.176,1229608.05095237,0,NA,NA,"PreferredDDA","[M+H]+1","b130_b",127544.836369997,7.1,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Single match found"
30112,"Camptothecin_BTM04196_9.176",105097,"Camptothecin_BTM04196","C20 H14 N2 O4","Unused","No results","Full match",-2.3,346.09456,347.10179,9.176,1229608.05095237,0,NA,NA,"PreferredDDA","[M+H]+1","b142_a",163666.172397022,7.4,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
30112,"Camptothecin_BTM04196_9.176",105097,"Camptothecin_BTM04196","C20 H14 N2 O4","Unused","No results","Full match",-2.3,346.09456,347.10179,9.176,1229608.05095237,0,NA,NA,"PreferredDDA","[M+H]+1","b142_b",127834.254025312,7.6,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b10_a",226007.407657117,7.9,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b10_b",213160.926855525,8.5,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b100_a",3249515.03390724,8.9,"a","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b100_b",3229246.12233413,9.5,"b","b100","1","2023-05","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b112_a",5491187.29964553,9.5,"a","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b112_b",4248908.1148435,8.4,"b","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b142_a",2618905.38220997,8.4,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b142_b",2001467.33365733,9.5,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b16_a",562588.354330297,8.3,"a","b16","1","2022-10","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b16_b",373928.506538531,8.3,"b","b16","1","2022-10","itnantibiotic_cyp_metabolites","Single match found"
30108,"Camptothecin_BTM04196_9.673",8726,"Camptothecin_BTM04196","C20 H14 N2 O4","Not the top hit","No results","Full match",-0.06,346.09534,347.10261,9.673,5491187.29964553,0,NA,NA,"PreferredDDA","[M+H]+1","b22_a",438875.035542072,8.3,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Single match found"
